2018,UNDP,Senegal,LERPDES,Environmental Services," 42,276.00 "
2018,UNDP,Senegal,SUNTAEG ENERGY SUARL,Financial and Insurance Services, -   
2018,UNDP,Senegal,RADISSON SAS HOTEL,Financial and Insurance Services, -   
2018,UNDP,Senegal,SETICO INGENIEURS CONSEILS,Engineering and Research Services," 89,103.19 "
2018,UNDP,Senegal,NEGODIS,"Farming, Fishing Equipment"," 80,387.17 "
2018,UNDP,Senegal,SGS SENEGAL S.A,Engineering and Research Services," 168,437.36 "
2018,UNDP,Senegal,SCI WOLLE,Management and Admin Services," 411,550.87 "
2018,UNDP,Senegal,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 412,988.79 "
2018,UNDP,Senegal,BONIFAS CHRISTIAN,Management and Admin Services," 37,000.00 "
2018,UNDP,Senegal,SOCIETE AFRICAINE DE TECHNOLOGIES,Electrical Systems Components, 394.92 
2018,UNDP,Senegal,NAME WITHHELD FOR SECURITY REASONS,"Transportation, Storage, Mail Services"," 6,600.00 "
2018,UNDP,Senegal,AISSATOU FALL,Management and Admin Services," 45,985.00 "
2018,UNDP,Senegal,SOCIÉTÉ BONERGIE SARL,Management and Admin Services," 40,000.00 "
2018,UNDP,Senegal,STRATEGIES ET SOLUTIONS INFORMATIQUES,Politics and Civic Affairs Services," 114,142.72 "
2018,UNDP,Senegal,ONTARIO GROUPE SA,Management and Admin Services," 138,722.03 "
2018,UNDP,Senegal,NAME WITHHELD FOR SECURITY REASONS,"Travel, Food and Lodging", -   
2018,UNDP,Senegal,SAGAM ELECTRONICS,Security and Safety Equipment," 40,083.05 "
2018,UNDP,Senegal,SOCIETE D'EQUIPEMENT ET DE CONSTRUCTION,Engineering and Research Services," 94,670.00 "
2018,UNDP,Senegal,GRANT THORNTON SENEGAL SA,Engineering and Research Services," 53,193.09 "
2018,UNDP,Senegal,CENTAURUS A,"Editorial, Design, Graphic Services"," 31,739.76 "
2018,UNDP,Senegal,NADJI.BI SENEGAL SUARL,Management and Admin Services," 40,000.00 "
2018,UNDP,Senegal,BONIFAS CHRISTIAN,Financial and Insurance Services, -   
2018,UNDP,Senegal,SOTRACOM SOCIETE ANONYME,Politics and Civic Affairs Services," 223,378.47 "
2018,UNDP,Serbia,ASSECO SEE DOO BEOGRAD,Public Sector Related Services," 187,079.50 "
2018,UNDP,Serbia,SECURITY COMPANY KOBRA D.O.O.,Security and Safety Equipment," 365,685.00 "
2018,UNDP,Serbia,ENERGOPROJEKT ENTEL A.D. BEOGRAD,Engineering and Research Services," 114,745.00 "
2018,UNDP,Serbia,FACULTY OF TECHNICAL SCIENCES,Engineering and Research Services," 210,984.85 "
2018,UNDP,Serbia,AIGO BUSINESS SYSTEMS LTD,Domestic Appliances and Electronics," 1,287.01 "
2018,UNDP,Serbia,MPP JEDINSTVO A.D.,Engineering and Research Services," 203,552.11 "
2018,UNDP,Serbia,GR SASA STAMENKOVIC,Engineering and Research Services," 61,992.95 "
2018,UNDP,Serbia,INFORMATIKA AD,IT and Communications Equipment," 37,394.00 "
2018,UNDP,Serbia,AIGO BUSINESS SYSTEMS LTD,IT and Communications Equipment," 49,231.94 "
2018,UNDP,Serbia,MASINSKI FAKULTET-UNIVERZITET U BEOGRADU,Engineering and Research Services," 62,125.18 "
2018,UNDP,Serbia,BHL PROJEKT DOO,Engineering and Research Services," 30,216.27 "
2018,UNDP,Serbia,BMSK DOO,Engineering and Research Services," 57,800.00 "
2018,UNDP,Serbia,ATRIKOD,Motor Vehicles and Parts," 147,400.00 "
2018,UNDP,Serbia,AG UNS ARHITEKTONSKO GRADEVINSKI INSTITU,Engineering and Research Services," 115,000.00 "
2018,UNDP,Serbia,PROZONE DOO ZA RAZVOJ I IMPLEMENTACIJU I,Public Sector Related Services," 90,000.00 "
2018,UNDP,Serbia,SERVIS SEKOM KV,Motor Vehicles and Parts," 149,252.00 "
2018,UNDP,Serbia,V+O COMMUNICATIONS LTD D.O.O,"Editorial, Design, Graphic Services"," 46,527.48 "
2018,UNDP,Serbia,EHTING INTERNATIONAL,Engineering and Research Services," 106,300.00 "
2018,UNDP,Serbia,VID ART,Politics and Civic Affairs Services," 43,314.11 "
2018,UNDP,Serbia,FAKULTET ORGANIZACIONIH NAUKA,Education and Training Services," 162,240.00 "
2018,UNDP,Serbia,GLOBAL KOD,Engineering and Research Services," 147,373.78 "
2018,UNDP,Serbia,QUIDDITA DOO BELGRADE,Engineering and Research Services," 35,471.14 "
2018,UNDP,Serbia,MIROSS TRAVEL AGENCY,"Travel, Food and Lodging"," 135,181.26 "
2018,UNDP,Serbia,NAME WITHHELD FOR SECURITY REASONS,Politics and Civic Affairs Services," 45,300.00 "
2018,UNDP,Serbia,INSTITUT ZA JAVNU POLITIKU PUBLIC POLICY,Environmental Services," 40,615.08 "
2018,UNDP,Serbia,DECO DOO,IT and Communications Equipment," 15,775.00 "
2018,UNDP,Serbia,JUGOSCAN LLC,"Transportation, Storage, Mail Services"," 5,000.00 "
2018,UNDP,Serbia,BEXEL CONSULTING,Engineering and Research Services," 31,500.00 "
2018,UNDP,Serbia,SABA BELCA,Engineering and Research Services," 192,775.81 "
2018,UNDP,Serbia,EVOLVA,Distribution Equipment," 49,068.14 "
2018,UNDP,Serbia,CET COMPUTER EQUIPMENT AND TRADE,Education and Training Services," 151,521.50 "
2018,UNDP,Serbia,ENECA,Management and Admin Services," 12,500.00 "
2018,UNDP,Serbia,VID ART,Management and Admin Services," 142,303.17 "
2018,UNDP,Serbia,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 621,670.86 "
2018,UNDP,Serbia,NAME WITHHELD FOR SECURITY REASONS,"Travel, Food and Lodging"," 3,596.00 "
2018,UNDP,Serbia,DECO DOO,Furniture," 21,000.00 "
2018,UNDP,Serbia,REPRESENT COMMUNICATIONS DOO,Politics and Civic Affairs Services," 34,800.00 "
2018,UNDP,Serbia,DECO DOO,Engineering and Research Services," 484,195.14 "
2018,UNDP,Serbia,JUGOSCAN LLC,Security and Safety Equipment," 552,000.00 "
2018,UNDP,Serbia,ELEKTROTEHNICKI FAKULTET UNIVERZITE U BG,Education and Training Services," 101,400.00 "
2018,UNDP,Serbia,INVESTMENT PROJECT GROUP,Engineering and Research Services," 32,079.10 "
2018,UNDP,Serbia,LINK GROUP,Education and Training Services," 76,115.00 "
2018,UNDP,Serbia,SEEDEV DOO,Financial and Insurance Services," 89,768.52 "
2018,UNDP,Serbia,GFA SOUTH EAST EUROPE DOO,Environmental Services," 149,550.00 "
2018,UNDP,Serbia,RESOR DOO,Motor Vehicles and Parts," 164,116.00 "
2018,UNDP,Serbia,NAME WITHHELD FOR SECURITY REASONS,"Transportation, Storage, Mail Services"," 9,748.00 "
2018,UNDP,Serbia,BRAND VISION,Engineering and Research Services," 30,805.47 "
2018,UNDP,Serbia,FACULTY OF TECHNICAL SCIENCES,Management and Admin Services," 113,607.22 "
2018,UNDP,Serbia,UNIVERZITET METROPOLITAN U BEOGRADU,Education and Training Services," 117,666.41 "
2018,UNDP,Serbia,ENECA,Politics and Civic Affairs Services," 20,000.00 "
2018,UNDP,Serbia,KLASTER NIKAT,Education and Training Services," 35,100.00 "
2018,UNDP,Serbia,DVOPER,Environmental Services," 121,000.00 "
2018,UNDP,Serbia,VOJVODINA ICT CLUSTER,Education and Training Services," 64,701.00 "
2018,UNDP,Serbia,ENERGY SAVING GROUP,Engineering and Research Services," 31,280.00 "
2018,UNDP,Seychelles,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 275,526.50 "
2018,UNDP,Seychelles,NAME WITHHELD FOR SECURITY REASONS,"Transportation, Storage, Mail Services"," 37,345.50 "
2018,UNDP,Sierra Leone,SIL BAN TRADING COMPANY,Motor Vehicles and Parts," 41,538.46 "
2018,UNDP,Sierra Leone,FAYANDI EXPERIMENTAL COMMUNICATIONS,"Editorial, Design, Graphic Services"," 31,824.32 "
2018,UNDP,Sierra Leone,WINGIN HEAVY DUTY MACHINE CO. LTD,Engineering and Research Services," 113,400.47 "
2018,UNDP,Sierra Leone,PEAKPORT LIMITED,"Transportation, Storage, Mail Services"," 226,216.18 "
2018,UNDP,Sierra Leone,OFFICE WORLD GROUP SL LTD,Furniture," 30,748.03 "
2018,UNDP,Sierra Leone,""""""" THE PLACE """"SWEET SALONE TOKEH RESORT""","Travel, Food and Lodging"," 13,120.81 "
2018,UNDP,Sierra Leone,FABIZ ENTERPRISE,Motor Vehicles and Parts," 50,791.93 "
2018,UNDP,Sierra Leone,P&D ENGINEERING AND GENERAL SERVICES,Building and Maintenance Services," 76,264.61 "
2018,UNDP,Sierra Leone,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 157,729.00 "
2018,UNDP,Sierra Leone,WAINDU ENTERPRISE,Engineering and Research Services," 87,805.37 "
2018,UNDP,Sierra Leone,INFINITI TRADING CO. (SL) LTD,Engineering and Research Services," 103,883.95 "
2018,UNDP,Sierra Leone,SIERRA TIMBER COMPANY,Engineering and Research Services," 92,215.67 "
2018,UNDP,Sierra Leone,PRICEWATERHOUSECOOPERS (GHANA)LIMITED,Financial and Insurance Services," 35,100.00 "
2018,UNDP,Sierra Leone,PLANNING GREEN FUTURES LIMITED,Engineering and Research Services," 70,071.70 "
2018,UNDP,Sierra Leone,ALIE SESAY BAINKUTAY,Management and Admin Services," 50,544.90 "
2018,UNDP,Sierra Leone,AFRICA CABINET GOVERNMENT NETWORK,Management and Admin Services," 36,494.00 "
2018,UNDP,Sierra Leone,WAKE-UP VENTURES,Building and Maintenance Services," 70,987.03 "
2018,UNDP,Sierra Leone,SIL BAN TRADING COMPANY,Financial and Insurance Services," 3,076.92 "
2018,UNDP,Sierra Leone,HEMA TRADING & CONSTRUCTION CO. LTD,Electrical Systems Components," 83,513.51 "
2018,UNDP,Sierra Leone,H M SAFIDEEN,IT and Communications Equipment," 119,013.73 "
2018,UNDP,Sierra Leone,ALUMINUM TECHNAL,Building and Maintenance Services," 147,085.89 "
2018,UNDP,Sierra Leone,OFFICE WORLD GROUP SL LTD,Domestic Appliances and Electronics," 3,937.00 "
2018,UNDP,Sierra Leone,COMPUTER SHOP,Electrical Systems Components," 45,675.68 "
2018,UNDP,Sierra Leone,BRUNNENBAU CONRAD,Engineering and Research Services," 132,727.90 "
2018,UNDP,Sierra Leone,H M SAFIDEEN,Office Equipment," 2,229.73 "
2018,UNDP,Sierra Leone,JALMANS CONSTRUCTION,Engineering and Research Services," 86,664.00 "
2018,UNDP,Sierra Leone,NP(SL)LTD,Fuels and Lubricants etc.," 394,887.45 "
2018,UNDP,Sierra Leone,SIL BAN TRADING COMPANY,"Transportation, Storage, Mail Services", 307.69 
2018,UNDP,Sierra Leone,H M SAFIDEEN,"Printing, Photo and AV Equipment"," 18,902.40 "
2018,UNDP,Sierra Leone,""""""" THE PLACE """"SWEET SALONE TOKEH RESORT""",Education and Training Services," 19,966.17 "
2018,UNDP,Sierra Leone,SANDA INVESTMENT & GENERAL SERVICES,Engineering and Research Services," 60,167.80 "
2018,UNDP,Sierra Leone,AFRICA CABINET GOVERNMENT NETWORK,Financial and Insurance Services, 111.98 
2018,UNDP,Sierra Leone,ACTB PRINT AND PUBLISHING SL LTD,"Editorial, Design, Graphic Services"," 227,976.98 "
2018,UNDP,Sierra Leone,PRINT POINT LTD,"Editorial, Design, Graphic Services"," 34,864.86 "
2018,UNDP,Sierra Leone,SWIFT CONSTRUCTION & LOGISTICS SERVICES,Engineering and Research Services," 80,858.60 "
2018,UNDP,Sierra Leone,IDT LABS LTD,Public Sector Related Services," 88,964.00 "
2018,UNDP,Sierra Leone,SHEKAMSON INT. BUSINESS ASSOCIATES,Building and Maintenance Services," 41,842.13 "
2018,UNDP,Sierra Leone,NABS TECH,"Editorial, Design, Graphic Services"," 821,668.85 "
2018,UNDP,Singapore,PORTLAND PR LTD SINGAPORE BRANCH,"Editorial, Design, Graphic Services"," 70,846.25 "
2018,UNDP,Singapore,AGILENT TECHNOLOGIES SINGAPORE (SALES),Laboratory and Testing Equipment," 277,500.00 "
2018,UNDP,Singapore,"""POLYCOM, INC.""",Engineering and Research Services," 156,970.00 "
2018,UNDP,Singapore,"""POLYCOM, INC.""","Travel, Food and Lodging"," 16,423.26 "
2018,UNDP,Singapore,HILTON SINGAPORE,"Travel, Food and Lodging"," 271,977.46 "
2018,UNDP,Singapore,"""POLYCOM, INC.""","Printing, Photo and AV Equipment"," 78,423.99 "
2018,UNDP,Singapore,WEICHU PTE LTD,Management and Admin Services," 41,358.00 "
2018,UNDP,Singapore,"""POLYCOM, INC.""",IT and Communications Equipment," 1,038.96 "
2018,UNDP,Singapore,GEN PARTNERS SEARCH & CONSULTING,Management and Admin Services," 33,480.00 "
2018,UNDP,Singapore,"""POLYCOM, INC.""","Transportation, Storage, Mail Services"," 1,900.00 "
2018,UNDP,Singapore,"""POLYCOM, INC.""",Domestic Appliances and Electronics," 1,600.00 "
2018,UNDP,Singapore,"""CONCORDIA INTERNATIONAL CO., LTD""",Office Equipment," 144,076.43 "
2018,UNDP,Singapore,DEVELOPMENT RESULTS PTE LTD,Management and Admin Services," 33,653.00 "
2018,UNDP,Singapore,"""CONCORDIA INTERNATIONAL CO., LTD""","Travel, Food and Lodging", 955.41 
2018,UNDP,Singapore,"""CONCORDIA INTERNATIONAL CO., LTD""",Electrical Systems Components," 19,872.61 "
2018,UNDP,Singapore,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 181,116.19 "
2018,UNDP,Slovakia,"""BAYLOFT, S.R.O""",Management and Admin Services," 66,000.00 "
2018,UNDP,Slovakia,ALITER TECHNOLOGIES A.S.,Management and Admin Services," 110,439.30 "
2018,UNDP,Slovakia,NAME WITHHELD FOR SECURITY REASONS,"Travel, Food and Lodging"," 48,685.19 "
2018,UNDP,Slovakia,AVANTGARDE ENERGY LLC,Management and Admin Services," 36,912.00 "
2018,UNDP,Slovakia,"""AVANTGARDE ENERGY, S.R.O""",Management and Admin Services," 70,000.00 "
2018,UNDP,Slovakia,"""ASPIRO, A.S.""",Financial and Insurance Services," 126,090.00 "
2018,UNDP,Slovakia,MOUNTAIN SOFTWARE S.R.O.,"Transportation, Storage, Mail Services"," 12,000.00 "
2018,UNDP,Slovakia,NAME WITHHELD FOR SECURITY REASONS,"Transportation, Storage, Mail Services"," 39,855.43 "
2018,UNDP,Slovakia,EUROPLUS CONSULTING & MANAGEMENT,Management and Admin Services," 206,233.80 "
2018,UNDP,Slovakia,MOUNTAIN SOFTWARE S.R.O.,Management and Admin Services," 112,000.00 "
2018,UNDP,Slovakia,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 524,108.55 "
2018,UNDP,Slovenia,ISKRATEL DOO KRANJ,Politics and Civic Affairs Services," 903,962.00 "
2018,UNDP,Slovenia,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 175,890.00 "
2018,UNDP,Slovenia,"""KRKA, D.D. NOVO MESTO""","Pharmaceuticals, Contraceptives, Vaccines"," 336,037.80 "
2018,UNDP,Slovenia,SANDOZ PHARMACEUTICALS D.D.,"Pharmaceuticals, Contraceptives, Vaccines"," 9,727,004.22 "
2018,UNDP,Solomon Islands,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 32,869.24 "
2018,UNDP,Solomon Islands,GK CONSTRUCTION AND PLUMBING,"Structures, Construction Components"," 34,398.97 "
2018,UNDP,Solomon Islands,LBS ENGINEERS LTD,Engineering and Research Services," 45,138.84 "
2018,UNDP,Solomon Islands,PRODESIGNERS ARCHITECTS SI LTD,Building and Maintenance Services," 39,649.04 "
2018,UNDP,Solomon Islands,SOLOMON ISLANDS POSTAL CORPORATION,Education and Training Services," 369,815.25 "
2018,UNDP,Solomon Islands,CSIDE CONSTRUCTION,Public Sector Related Services," 51,153.63 "
2018,UNDP,Solomon Islands,TRUNZ WATER SYSTEMS AG,Power Generation Machinery," 37,136.00 "
2018,UNDP,Solomon Islands,UNITED ENTERPRISES (PROPERTY) LTD,Management and Admin Services," 279,651.58 "
2018,UNDP,Solomon Islands,SOLOMON AIRLINES,"Transportation, Storage, Mail Services"," 85,858.59 "
2018,UNDP,Solomon Islands,KENNETH BULEHITE,Management and Admin Services," 35,000.07 "
2018,UNDP,Solomon Islands,UNITED ENTERPRISES (PROPERTY) LTD,Public Sector Related Services, -   
2018,UNDP,Solomon Islands,CSIDE CONSTRUCTION,Engineering and Research Services," 51,881.96 "
2018,UNDP,Somalia,REHABILITATION CONSTRUCTION & GENERAL SE,Building and Maintenance Services," 134,028.68 "
2018,UNDP,Somalia,HODAN CONSTRUCTION COMPANY,Financial and Insurance Services," 2,390.63 "
2018,UNDP,Somalia,AIRPORT HOTEL & CONFERENCE,Financial and Insurance Services, 767.88 
2018,UNDP,Somalia,KAFI BROTHERS CONTRACTING CONSTRUCTION,Engineering and Research Services," 106,289.20 "
2018,UNDP,Somalia,SOMALI CONSULTING AND ENGINEERING SERVIC,"Farming, Fishing, Forestry Services"," 32,938.73 "
2018,UNDP,Somalia,AIRPORT HOTEL & CONFERENCE,"Travel, Food and Lodging"," 51,192.00 "
2018,UNDP,Somalia,WARSHIIKH CONSTRUCTION AND GENERAL SERV,Financial and Insurance Services, 452.35 
2018,UNDP,Somalia,GUULEED CONSTRUCTION & GENERAL TRADING C,Financial and Insurance Services," 3,280.45 "
2018,UNDP,Somalia,SOMGAS COMPANY,Financial and Insurance Services," 1,008.00 "
2018,UNDP,Somalia,YOUTH VOLUNTEERS FOR DEVELOPMENT & ENVIR,Financial and Insurance Services, 963.76 
2018,UNDP,Somalia,SCB AL AMAL SOMALIA PAYMENTS ACCOUNT,Financial and Insurance Services," 13,035.49 "
2018,UNDP,Somalia,WARSHIIKH CONSTRUCTION AND GENERAL SERV,"Transportation, Storage, Mail Services"," 30,155.00 "
2018,UNDP,Somalia,HUMAN DEVELOPMENT CONCERN,Financial and Insurance Services," 232,211.39 "
2018,UNDP,Somalia,JUBBA CONSTRUCTION AND LOGISTICS COMPANY,Financial and Insurance Services," 2,907.74 "
2018,UNDP,Somalia,TOYOTA GIBRALTAR STOCKHOLDINGS LIMITED,Motor Vehicles and Parts," 119,311.04 "
2018,UNDP,Somalia,ACOM ENGINEERING AND CONSTRCUTION LTD,Building and Maintenance Services," 69,464.48 "
2018,UNDP,Somalia,MOGADISHU UNIVERSITY,Politics and Civic Affairs Services," 106,772.65 "
2018,UNDP,Somalia,IFKA BAY CONSTRUCTION AND TRADING COMPAN,Financial and Insurance Services, 469.63 
2018,UNDP,Somalia,THE PUNTLAND LEGAL AID CENTRE,Politics and Civic Affairs Services," 122,514.00 "
2018,UNDP,Somalia,TERRA INCOGNITA,Financial and Insurance Services, 482.14 
2018,UNDP,Somalia,PHYSICAL RISK SOLUTIONS,Financial and Insurance Services," 8,275.26 "
2018,UNDP,Somalia,GUULEED CONSTRUCTION & GENERAL TRADING C,"Land, Building and Structures"," 178,749.65 "
2018,UNDP,Somalia,JUBBA AIRWAYS,"Transportation, Storage, Mail Services"," 170,000.00 "
2018,UNDP,Somalia,THE PUNTLAND LEGAL AID CENTRE,Financial and Insurance Services," 1,837.71 "
2018,UNDP,Somalia,WARSHIIKH RURAL DEVELOPMENT ORGANIZATION,Education and Training Services," 169,537.60 "
2018,UNDP,Somalia,GUULEED CONSTRUCTION & GENERAL TRADING C,Medical Equipment," 39,947.25 "
2018,UNDP,Somalia,BADBAADO GENERAL TRADING & CONSTRUCTION,Financial and Insurance Services, 866.79 
2018,UNDP,Somalia,PHYSICAL RISK SOLUTIONS,Security and Safety Equipment," 494,628.00 "
2018,UNDP,Somalia,SOMALI CONSULTING AND ENGINEERING SERVIC,Building and Maintenance Services," 85,113.60 "
2018,UNDP,Somalia,GOBANLE CONSTRUCTIONS AND GENERAL SERVIC,"Land, Building and Structures"," 167,757.34 "
2018,UNDP,Somalia,GOBANLE CONSTRUCTIONS AND GENERAL SERVIC,Financial and Insurance Services," 7,576.75 "
2018,UNDP,Somalia,TERRA INCOGNITA,Management and Admin Services," 32,143.42 "
2018,UNDP,Somalia,ACOM ENGINEERING AND CONSTRCUTION LTD,Financial and Insurance Services," 1,041.97 "
2018,UNDP,Somalia,JUBBA CONSTRUCTION AND LOGISTICS COMPANY,"Land, Building and Structures"," 193,849.42 "
2018,UNDP,Somalia,REHABILITATION CONSTRUCTION & GENERAL SE,"Land, Building and Structures"," 180,427.56 "
2018,UNDP,Somalia,KAFI BROTHERS CONTRACTING CONSTRUCTION,Financial and Insurance Services," 2,918.89 "
2018,UNDP,Somalia,PHYSICAL RISK SOLUTIONS,Management and Admin Services," 57,052.24 "
2018,UNDP,Somalia,GOBANLE CONSTRUCTIONS AND GENERAL SERVIC,Building and Maintenance Services," 337,360.17 "
2018,UNDP,Somalia,HODAN CONSTRUCTION COMPANY,Building and Maintenance Services," 159,375.72 "
2018,UNDP,Somalia,HUMAN DEVELOPMENT CONCERN,Education and Training Services," 169,759.39 "
2018,UNDP,Somalia,CUSTOMSOUND LTD,Electrical Systems Components," 46,200.00 "
2018,UNDP,Somalia,YOUTH VOLUNTEERS FOR DEVELOPMENT & ENVIR,Education and Training Services," 64,250.00 "
2018,UNDP,Somalia,REHABILITATION CONSTRUCTION & GENERAL SE,Financial and Insurance Services," 4,716.86 "
2018,UNDP,Somalia,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 56,000.00 "
2018,UNDP,Somalia,BAKER TILLY MERALI'S CPA,Management and Admin Services," 32,517.00 "
2018,UNDP,Somalia,WARSHIIKH RURAL DEVELOPMENT ORGANIZATION,Financial and Insurance Services," 2,543.06 "
2018,UNDP,Somalia,BADBAADO GENERAL TRADING & CONSTRUCTION,"Land, Building and Structures"," 57,785.91 "
2018,UNDP,Somalia,MOGADISHU UNIVERSITY,Financial and Insurance Services," 1,601.58 "
2018,UNDP,Somalia,SOMALI CONSULTING AND ENGINEERING SERVIC,Financial and Insurance Services," 1,770.78 "
2018,UNDP,Somalia,KAFI BROTHERS CONTRACTING CONSTRUCTION,"Land, Building and Structures"," 88,303.60 "
2018,UNDP,Somalia,IFKA BAY CONSTRUCTION AND TRADING COMPAN,Building and Maintenance Services," 31,308.71 "
2018,UNDP,Somalia,SOMGAS COMPANY,Laboratory and Testing Equipment," 28,800.00 "
2018,UNDP,Somalia,TAMAAM CONSTRUCTION & CONTRACTOR CO.,Financial and Insurance Services, 748.07 
2018,UNDP,Somalia,SCB AL AMAL SOMALIA PAYMENTS ACCOUNT,Management and Admin Services," 521,420.50 "
2018,UNDP,Somalia,SOMGAS COMPANY,Motor Vehicles and Parts," 36,000.00 "
2018,UNDP,Somalia,TAMAAM CONSTRUCTION & CONTRACTOR CO.,Building and Maintenance Services," 49,871.60 "
2018,UNDP,South Africa,AIR FILTER MAINTENANCE SERVICES CC,Laboratory and Testing Equipment," 213,853.76 "
2018,UNDP,South Africa,NAME WITHHELD FOR SECURITY REASONS,"Transportation, Storage, Mail Services"," 38,661.31 "
2018,UNDP,South Africa,REN-FORM CC,Material Handling Machinery," 1,413,015.14 "
2018,UNDP,South Africa,CAMPBELL SCIENTIFIC AFRICA (PTY) LTD,"Transportation, Storage, Mail Services"," 13,450.00 "
2018,UNDP,South Africa,BIDVEST PAPERPLUS(PTY) LTD T/A LITHOTECH,"Transportation, Storage, Mail Services"," 14,014.65 "
2018,UNDP,South Africa,ROCHE DIAGNOSTICS (PTY) LTD,Laboratory and Testing Equipment," 1,908,495.12 "
2018,UNDP,South Africa,GENESIS ANALYTICS,Engineering and Research Services," 36,925.00 "
2018,UNDP,South Africa,JANE KIRSTEN TURPIE,Management and Admin Services," 31,207.37 "
2018,UNDP,South Africa,INTERGRATED ENERGY SOLUTIONS,Management and Admin Services," 34,873.91 "
2018,UNDP,South Africa,DELOITTE & TOUCHE,Financial and Insurance Services," 33,623.69 "
2018,UNDP,South Africa,THE GUILD COMBINATION(PTY)LTD.,Environmental Services," 139,398.40 "
2018,UNDP,South Africa,MANDY JANE CADMAN,Management and Admin Services," 192,000.00 "
2018,UNDP,South Africa,PEGASYS AME,Engineering and Research Services," 58,560.00 "
2018,UNDP,South Africa,BIDVEST PAPERPLUS(PTY) LTD T/A LITHOTECH,Material Handling Machinery," 16,652.80 "
2018,UNDP,South Africa,REN-FORM CC,"Transportation, Storage, Mail Services"," 1,106,747.00 "
2018,UNDP,South Africa,OPTRON (PTY) LTD,Security and Safety Equipment," 24,381.00 "
2018,UNDP,South Africa,MARTIN CUFF,Management and Admin Services," 43,980.00 "
2018,UNDP,South Africa,BAYER (PTY) LIMITED,Medical Equipment," 577,830.91 "
2018,UNDP,South Africa,ALAKITRI CONSULTING CC.,Management and Admin Services," 46,542.45 "
2018,UNDP,South Africa,OPTRON (PTY) LTD,Domestic Appliances and Electronics," 32,130.00 "
2018,UNDP,South Africa,CAMPBELL SCIENTIFIC AFRICA (PTY) LTD,Sports and Recreational Equipment," 12,210.00 "
2018,UNDP,South Africa,PEGASYS AME,Management and Admin Services," 58,560.00 "
2018,UNDP,South Africa,LITHOTECH EXPORTS A DIVISION OF BIDVEST,"Transportation, Storage, Mail Services"," 8,922.00 "
2018,UNDP,South Africa,C4 ECOSOLUTIONS PTY LTD,Management and Admin Services," 57,750.00 "
2018,UNDP,South Africa,OPTRON (PTY) LTD,"Transportation, Storage, Mail Services"," 1,000.00 "
2018,UNDP,South Africa,URBAN-ECON DEVELOPMENT (PTY)LTD.,Environmental Services," 129,127.00 "
2018,UNDP,South Africa,LORCOM 201(PTY) LTD. T/A PROTEA HOTEL,"Travel, Food and Lodging"," 38,587.86 "
2018,UNDP,South Africa,URBAN EARTH,Management and Admin Services," 136,012.77 "
2018,UNDP,South Africa,CAMPBELL SCIENTIFIC AFRICA (PTY) LTD,Engineering and Research Services," 57,202.19 "
2018,UNDP,South Africa,SARAH SPRINGETT,"Transportation, Storage, Mail Services"," 7,117.00 "
2018,UNDP,South Africa,CAROLINE ASHLEY PETERSEN,Management and Admin Services," 64,798.00 "
2018,UNDP,South Africa,C4 ECOSOLUTIONS CC,Management and Admin Services," 96,282.00 "
2018,UNDP,South Africa,CATHERINE GRANT,Management and Admin Services," 50,400.00 "
2018,UNDP,South Africa,RESEARCH IQ,Engineering and Research Services," 57,457.66 "
2018,UNDP,South Africa,CAMPBELL SCIENTIFIC AFRICA (PTY) LTD,IT and Communications Equipment," 3,428.76 "
2018,UNDP,South Africa,LITHOTECH EXPORTS,"Transportation, Storage, Mail Services"," 82,179.00 "
2018,UNDP,South Africa,SAMUEL KARIUKI,Management and Admin Services," 38,028.90 "
2018,UNDP,South Africa,BELTA SERVICE CC.,Management and Admin Services," 124,836.87 "
2018,UNDP,South Africa,SOUTH FILM T/A SOUTH COMMUNICATIONS,Engineering and Research Services," 34,666.39 "
2018,UNDP,South Africa,CSIR BUILT ENVIRONMENT,Management and Admin Services," 176,540.38 "
2018,UNDP,South Africa,CATHERINE GRANT,"Transportation, Storage, Mail Services"," 5,000.00 "
2018,UNDP,South Africa,SARAH SPRINGETT,Management and Admin Services," 66,000.00 "
2018,UNDP,South Africa,BIDVEST MAGNUM,Public Order and Security Services," 37,048.72 "
2018,UNDP,South Africa,DAETA INTERNATIONAL TRADING CC,"Transportation, Storage, Mail Services"," 5,705.70 "
2018,UNDP,South Africa,BAYER (PTY) LIMITED,"Transportation, Storage, Mail Services"," 38,207.12 "
2018,UNDP,South Africa,ZETA CONSULTING CC TA PRIME AFRICA,Management and Admin Services," 41,745.00 "
2018,UNDP,South Africa,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 1,490,145.54 "
2018,UNDP,South Africa,ZETA CONSULTING T/A PRIME AFRICA,Management and Admin Services," 31,361.28 "
2018,UNDP,South Africa,OPTRON (PTY) LTD,Education and Training Services," 5,750.00 "
