ECLAC,,,
Argentina,ACIFI S.A.,Rental of Office Premises - Buenos Aires,"118,800.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"51,000.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"51,000.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"51,000.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"51,000.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,NEWLINK COMMUNICATIONS GROUP INC,Consultants - Communication,"38,250.00"
United States,Pfizer Overseas LLC(Export Division),Transportation & Handling serv,"38,000.00"
United States,PREMIER STATIONERS INC,Printing and Publication,"33,670.00"
United States,"PROGRAPHICS, INC.",Printing and Publication,"53,070.00"
United States,"PROGRAPHICS, INC.",Printing and Publication,"63,359.25"
United States,"PROGRAPHICS, INC.",Printing and Publication,"63,359.25"
United States,"PROGRAPHICS, INC.",Printing and Publication,"63,359.25"
United States,"PROGRAPHICS, INC.",Printing and Publication,"63,359.25"
United States,"PROGRAPHICS, INC.",Printing and Publication,"71,514.34"
United States,RICHARD CARL STEEN,Consultants and contractors,"37,500.00"
United States,RICHARD CARL STEEN,Consultants and contractors,"42,500.00"
United States,RJL RESOURCES,Consultants - Local Support,"32,000.00"
United States,ROSEMARY N. MUSUMBA,Consultants and contractors,"43,500.00"
United States,ROSEMARY N. MUSUMBA,Consultants and contractors,"43,500.00"
United States,ROSEMARY N. MUSUMBA,Consultants and contractors,"49,770.00"
United States,SABRINA JURAN,Consultants and contractors,"33,091.25"
United States,SEAN PATRICK BRADY,Consultants and contractors,"55,866.31"
United States,SILVA  GIOVANNA,Consultants and contractors,"36,067.50"
United States,SLG 220 NEWS OWNERS LLC,Office premises rent,"1,550,000.00"
United States,SLG 220 NEWS OWNERS LLC,Office premises rent,"1,550,000.00"
United States,SLG 220 NEWS OWNERS LLC,Office premises rent,"750,000.00"
United States,SLG 220 NEWS OWNERS LLC,Office premises rent,"451,624.97"
United States,SLG 220 NEWS OWNERS LLC,Office premises rent,"743,000.00"
United States,SLG 220 NEWS OWNERS LLC,Office premises rent,"477,242.39"
United States,SLG 220 NEWS OWNERS LLC,Office premises rent,"428,356.31"
United States,SOLAR SECURITY FILMS,Renovation and alteration,"85,651.00"
United States,STEVEN ERIC SWILLER,Consultants and contractors,"35,250.00"
United States,TED ELWARTOWSKI,Consultants and contractors,"44,093.75"
United States,Thelma Oliva,Consultants and contractors,"45,450.00"
United States,TIME MOVING & STORAGE INC,Moving Services,"59,396.24"
United States,TIME MOVING & STORAGE INC,Renovation and alteration,"134,912.18"
United States,TRISTI NICHOLS,Consultants and contractors,"32,000.00"
United States,UNDP ZIMBABWE,Service Contracts-Individuals,"42,223.00"
United States,UNICEF,Consultants and contractors,"35,000.00"
United States,UNIFEM (UN DEVELOPMENT FUND FOR WOMEN),Utilities,"65,800.00"
United States,UNOPS,Consultants - Construction,"234,000.00"
United States,UNOPS,Consultants - Construction,"156,000.00"
United States,UNOPS,Consultants - Construction,"143,000.00"
United States,UNOPS,Consultants - Construction,"546,000.00"
United States,UNOPS,Consultants - Construction,"221,000.00"
United States,UNOPS,Consultants - Construction,"440,000.00"
United States,UNOPS,Consultants - Construction,"160,000.00"
United States,UNOPS,Intl Consultants-Sht Term-Tech,"228,320.00"
United States,WORKWELL PARTNERS,Construction,"33,800.00"
United States,YARA GHOSSEIN,Consultants and contractors,"32,000.00"
Viet Nam,CONG TY TNHH QUANG CAO LIEN MINH,Printing and Publication,"33,523.27"
Zambia,UNDP ZAMBIA,Utilities,"36,218.40"
Zimbabwe,KPMG,Audit fees,"35,977.17"
UNHCR,,,
Afghanistan,Afghan National Police,SECURITY/ SAFETY SERVICES,"328,578.28"
Afghanistan,AFGHAN WIRELESS COMMUNICATION CO.,TELECOMS SERVICES,"109,592.48"
Afghanistan,AFSAR STANEKZAI LIMITED,TELECOMS SERVICES,"50,000.00"
Afghanistan,ARIA BAKHTAR CONSTRUCTION COMPANY,SECURITY/ SAFETY SERVICES,"32,266.00"
Afghanistan,ENG.IMAM JAN (LAND LOARD),BUSINESS/ ADMINISTRATIVE SER,"66,000.00"
Afghanistan,Farhad Iqbal Construction Company,MAINTENANCE/ CONSTRUCTION SER,"40,494.00"
Afghanistan,GAMA CONSTRUCTION COMPANY,MAINTENANCE/ CONSTRUCTION SER,"70,950.00"
Afghanistan,Haji Khairullah,BUSINESS/ ADMINISTRATIVE SER,"78,000.00"
Afghanistan,HART SECURITY LIMITED,SECURITY/ SAFETY SERVICES,"1,712,020.08"
Afghanistan,Herat Casual Labourers,SECURITY/ SAFETY SERVICES,"34,200.00"
Afghanistan,HUMANITARIAN ACTION FOR PEOPLE OF AFG.,ENGINEERING SERVICES,"58,304.00"
Afghanistan,Kabul Casual Labourers,MAINTENANCE/ CONSTRUCTION SER,"141,400.00"
Afghanistan,"KARBASI, MOHAMMAD OMAR",BUSINESS/ ADMINISTRATIVE SER,"31,200.00"
Afghanistan,National Afghan Police for HCR Office,SECURITY/ SAFETY SERVICES,"114,364.70"
Afghanistan,NAWID FAISAL ZADA LTD,BUSINESS/ ADMINISTRATIVE SER,"51,620.00"
Afghanistan,NAZAR MOHD ENGINEERING CONSTRUCTION CO.,MAINTENANCE/ CONSTRUCTION SER,"61,340.00"
Afghanistan,NOORJIHAN BIGUM NAWABI,BUSINESS/ ADMINISTRATIVE SER,"72,000.00"
Afghanistan,POWER SUPPLY DEPARTMENT,UTILITIES,"69,216.12"
Afghanistan,Saheb Zadagan Co. LTD,CARGO/PASSENGER TRANSPORT,"50,000.00"
Afghanistan,Sayed Obiadullah,BUSINESS/ ADMINISTRATIVE SER,"51,000.00"
Afghanistan,Service Contract Workers,SECURITY/ SAFETY SERVICES,"31,350.00"
Afghanistan,UN PROTECTION UNIT,SECURITY/ SAFETY SERVICES,"40,933.08"
Afghanistan,UN Protection Unit (UNPU),SECURITY/ SAFETY SERVICES,"130,726.86"
Afghanistan,UNITED NATIONS ASSISTANT MISSION IN AFG,SECURITY/ SAFETY SERVICES,"129,255.00"
Afghanistan,UNITED NATIONS DEVELOPMENT PROGRAM,SECURITY/ SAFETY SERVICES,"81,095.99"
Afghanistan,ZADRAN GROUP OF COMPANY,MAINTENANCE/ CONSTRUCTION SER,"104,796.46"
Algeria,AUTORITE DE REGULATION DE POSTE TELECOM,TELECOMS SERVICES,"116,551.11"
Algeria,COMPAGNIE GARDIENNAGE PROTECTION SECURIT,SECURITY/ SAFETY SERVICES,"116,864.07"
Algeria,SALI Fatiha Vve NALOUFI,BUSINESS/ ADMINISTRATIVE SER,"86,457.64"
Algeria,SARL SIGMA SECURITE,SECURITY/ SAFETY SERVICES,"50,324.49"
Angola,DANIEL YAGNYE,BUSINESS/ ADMINISTRATIVE SER,"180,000.00"
Angola,GUARDA SEGURA,SECURITY/ SAFETY SERVICES,"67,817.00"
Angola,GULF AGENCY COMPANY,BUSINESS/ ADMINISTRATIVE SER,"42,000.00"
Angola,JECEM LIMPA TUDO LDA,MAINTENANCE/ CONSTRUCTION SER,"32,400.00"
Angola,"ORGANIZACOES COSAL, LDA",STORAGE/PACKING/HANDLING,"96,000.00"
Angola,SECRETARIA DE ESTADO DE HABITACAO,BUSINESS/ ADMINISTRATIVE SER,"33,600.00"
Australia,CORPORATE TRAVELLER,MEETING/TRAVEL/ FOOD SER,"97,714.02"
Australia,DEPARTMENT OF FOREIGN AFFAIRS AND TRADE,BUSINESS/ ADMINISTRATIVE SER,"205,519.67"
Australia,LYONS PARTNERSHIP,BUSINESS/ ADMINISTRATIVE SER,"89,752.32"
Australia,REDR AUSTRALIA LIMITED,FINANCIAL SERVICES,"52,550.00"
Austria,UNODC,BUSINESS/ ADMINISTRATIVE SER,"70,427.26"
Azerbaijan,ABUTALIB BABAYEV,BUSINESS/ ADMINISTRATIVE SER,"96,000.00"
Bangladesh,Alif Rice Agency,MAINTENANCE/ CONSTRUCTION SER,"64,509.64"
Bangladesh,M/S RAHIMAFROOZ RENEWABLE ENERGY LIMITED,MAINTENANCE/ CONSTRUCTION SER,"30,168.00"
Bangladesh,S S Constructions,MAINTENANCE/ CONSTRUCTION SER,"57,769.82"
Belarus,HIRING COMPANY,BUSINESS/ ADMINISTRATIVE SER,"52,989.90"
Belgium,CHANNEL RESEARCH SPRL.,EDUCATION/ TRAINING SERVICES,"142,152.15"
Belgium,DEUXIEME BUREAU DE RECETTES,BUSINESS/ ADMINISTRATIVE SER,"46,946.93"
Bosnia and Herzegovina,CENTROTRANS TRANZIT d.d. Sarajevo,STORAGE/PACKING/HANDLING,"73,599.75"
Bosnia and Herzegovina,UNITIC d.o.o.,BUSINESS/ ADMINISTRATIVE SER,"198,210.47"
Brazil,ATHALAIA GRAFICA E EDITORA LTDA,PHOTO/ GRAPHIC/ DESIGN SER,"30,892.54"
Brazil,VS INVESTIMENTOS E PARTICIPACOES LTDA,BUSINESS/ ADMINISTRATIVE SER,"41,899.44"
Burundi,"BESSEBERG BRAATEN,Silje",BUSINESS/ ADMINISTRATIVE SER,"33,735.00"
Burundi,BURUNDI CLEANING COMPANY,MAINTENANCE/ CONSTRUCTION SER,"40,700.81"
Burundi,FAROOK SALEH  ADAM,BUSINESS/ ADMINISTRATIVE SER,"36,000.00"
Burundi,P.S.G.,SECURITY/ SAFETY SERVICES,"112,329.32"
Burundi,UNITED NATIONS DEVELOPMENT PROGRAMME,BUSINESS/ ADMINISTRATIVE SER,"239,814.00"
Cameroon,AIGLE VOYAGE,TRANSPORT SUPPORT,"74,560.33"
Cameroon,DAK SERVICES,SECURITY/ SAFETY SERVICES,"58,086.17"
Cameroon,MAERSK CAMEROUN S.A.,TRANSPORT SUPPORT,"33,086.33"
Cameroon,NTSAMA NEE MENGUELE ABENA,BUSINESS/ ADMINISTRATIVE SER,"66,140.53"
Canada,280 ALBERT PROPERTIES INC.,BUSINESS/ ADMINISTRATIVE SER,"94,884.67"
Canada,CORNERSTONE FUNDRAISING SERVICES,BUSINESS/ ADMINISTRATIVE SER,"122,553.27"
Canada,CUSTOMER EXPRESSIONS CORP,COMPUTER SERVICES,"56,170.00"
Canada,E.S. TUNIS AND ASSOCIATES,EDUCATION/ TRAINING SERVICES,"69,413.00"
Canada,ERNST & YOUNG LLP,FINANCIAL SERVICES,"137,415.00"
Canada,Fundraising Initiatives Inc.,BUSINESS/ ADMINISTRATIVE SER,"479,016.92"
Canada,GOSS GILROY INC.,COMPUTER SERVICES,"39,416.00"
Canada,INVENTIS GEOMATIQUE INC,COMPUTER SERVICES,"75,160.00"
Canada,LAMBDA SOLUTIONS INC.,EDUCATION/ TRAINING SERVICES,"140,851.93"
Canada,MS. ZAMZAM BABADI,BUSINESS/ ADMINISTRATIVE SER,"48,000.00"
Canada,TAC TIC Direct,BUSINESS/ ADMINISTRATIVE SER,"372,722.11"
Canada,THE COMMONWEALTH OF LEARNING,EDUCATION/ TRAINING SERVICES,"194,792.07"
Canada,Threshold Associates,EDUCATION/ TRAINING SERVICES,"32,750.00"
Central African Republic,APROTECA,HEALTHCARE SERVICES,"44,649.73"
Central African Republic,LA KING SECURITY SERVICE,SECURITY/ SAFETY SERVICES,"31,552.59"
Central African Republic,SATGURU TRAVEL & TOURS SERVICE,CARGO/PASSENGER TRANSPORT,"66,652.69"
Central African Republic,WORLD FOOD PROGRAMME,CARGO/PASSENGER TRANSPORT,"1,029,972.54"
Chad,ABDELLATIF MAHAMAT NOUR,CARGO/PASSENGER TRANSPORT,"98,048.86"
Chad,AL AMANNA,CARGO/PASSENGER TRANSPORT,"36,128.50"
Chad,BRAHIM MOUSSA CHAHAD,MAINTENANCE/ CONSTRUCTION SER,"34,295.68"
Chad,CABINET BUCAC,FINANCIAL SERVICES,"45,894.36"
Chad,"CABINET D'INGENERIE, DE CONSEILS...",MAINTENANCE/ CONSTRUCTION SER,"61,786.72"
Chad,CERDO,ENGINEERING SERVICES,"83,445.80"
Chad,COP GARD,SECURITY/ SAFETY SERVICES,"234,796.90"
Chad,E M C SARL,MAINTENANCE/ CONSTRUCTION SER,"44,830.75"
Chad,ENTREPRISE AL SOURAYA,MAINTENANCE/ CONSTRUCTION SER,"39,270.02"
Chad,Ets AbDOULAYE chouah,TRANSPORT SUPPORT,"151,948.76"
Chad,HASSABALLAH AHMAT IBRAHIM,BUSINESS/ ADMINISTRATIVE SER,"37,145.17"
Chad,LOGISTICS INTERNATIONAL,CARGO/PASSENGER TRANSPORT,"87,391.29"
Chad,MOUSSA MAHAMAT DJOUI,BUSINESS/ ADMINISTRATIVE SER,"44,102.97"
Chad,SAFAR S.A,INSURANCE SERVICES,"75,413.41"
Chad,SOC.PRIV.DE SECU.ET DE PREST.DE SERVICE,SECURITY/ SAFETY SERVICES,"108,725.67"
Chad,SOKACOGET,CARGO/PASSENGER TRANSPORT,"45,537.22"
Chad,WADI MOURA,CARGO/PASSENGER TRANSPORT,"156,294.80"
Chad,ZAIN (CELTEL TCHAD),TELECOMS SERVICES,"156,340.55"
China,BEIJING HOUSING SERVICE CORP,BUSINESS/ ADMINISTRATIVE SER,"138,368.28"
Colombia,COMUNICACION CELULAR S.A.,TELECOMS SERVICES,"122,442.31"
Colombia,HOTELES ESTELAR,MEETING/TRAVEL/ FOOD SER,"36,951.32"
Colombia,INDEPAZ,PHOTO/ GRAPHIC/ DESIGN SER,"47,796.07"
Colombia,INMOBILIARIA TELEPORT S.A.,BUSINESS/ ADMINISTRATIVE SER,"31,369.26"
Colombia,JORGE CORTES MORA & CIA,BUSINESS/ ADMINISTRATIVE SER,"160,008.43"
Colombia,LAURA MANTILLA GARCIA,BUSINESS/ ADMINISTRATIVE SER,"39,907.90"
Colombia,PRO-OFFSET EDITORIAL LTDA,PHOTO/ GRAPHIC/ DESIGN SER,"42,688.57"
Colombia,TECNILIMPIO S.A.,MAINTENANCE/ CONSTRUCTION SER,"121,954.96"
Colombia,VALENCIA Y FALLA ASESORES INTEGRALES,FINANCIAL SERVICES,"73,169.28"
"Congo, Dem Rep",A.C.G.M.,SECURITY/ SAFETY SERVICES,"91,200.00"
"Congo, Dem Rep",AVIATION SANS FRONTIERES FRANCE,CHARTERS,"35,137.50"
"Congo, Dem Rep",CELTEL,TELECOMS SERVICES,"53,808.19"
"Congo, Dem Rep",DHL EXPRESS  RD CONGO,POSTAL SERVICES,"42,618.47"
"Congo, Dem Rep",G4S SECURITY SERVICES,SECURITY/ SAFETY SERVICES,"39,600.00"
"Congo, Dem Rep",GLOBAL BROADBAND SOLUTION CONGO,COMPUTER SERVICES,"43,464.50"
"Congo, Dem Rep",GROUP SIMBA SECURITY,SECURITY/ SAFETY SERVICES,"38,090.00"
"Congo, Dem Rep",HDW ANTENNE UVIRA/BARAKA,SECURITY/ SAFETY SERVICES,"49,200.00"
"Congo, Dem Rep",HUMAN DIGNITY IN THE WORLD,MAINTENANCE/ CONSTRUCTION SER,"68,189.66"
"Congo, Dem Rep",HUMAN DIGNITY IN THE WORLD,SECURITY/ SAFETY SERVICES,"254,425.33"
"Congo, Dem Rep",MDF AFRIQUE CENTRALE,EDUCATION/ TRAINING SERVICES,"39,674.57"
"Congo, Dem Rep","NYIRABUZUZA MURIEL, BAILLERESSE",BUSINESS/ ADMINISTRATIVE SER,"67,949.85"
"Congo, Dem Rep",OXFAM QUEBEC,STORAGE/PACKING/HANDLING,"31,368.00"
"Congo, Dem Rep",PROGR. INITIAVES & ACTIONS LOCALES (PIAL,MAINTENANCE/ CONSTRUCTION SER,"77,760.00"
UNHCR Continued,,,
"Congo, Dem Rep",SATGURU TRAVEL & TOURS SERVICES,TRANSPORT SUPPORT,"31,784.00"
"Congo, Dem Rep",SOCIETE NATIONALE D'ASSURANCES,INSURANCE SERVICES,"47,386.29"
"Congo, Dem Rep",SONAS GOMA,INSURANCE SERVICES,"99,450.00"
"Congo, Dem Rep",SONAS UVIRA,INSURANCE SERVICES,"54,757.00"
"Congo, Dem Rep",STRONG NKV,FINANCIAL SERVICES,"180,525.04"
"Congo, Dem Rep",SYPRO,SECURITY/ SAFETY SERVICES,"40,750.00"
"Congo, Dem Rep",UN INTER AGENCIES COMPOUND,BUSINESS/ ADMINISTRATIVE SER,"109,898.00"
"Congo, Dem Rep",UNHAS RDC,TRANSPORT SUPPORT,"32,120.21"
"Congo, Dem Rep",VODACOM,TELECOMS SERVICES,"112,697.04"
"Congo, Dem Rep",VODACOM KINSHASA,TELECOMS SERVICES,"94,911.06"
"Congo, Republic of the",BINDI ANICET JEAN BERTIN,BUSINESS/ ADMINISTRATIVE SER,"45,895.60"
"Congo, Republic of the",RICK ASPI SERVICES,SECURITY/ SAFETY SERVICES,"45,186.55"
Costa Rica,FUNDACION GALILEO,COMPUTER SERVICES,"92,194.75"
Costa Rica,"PASIAURAL, S.A.",BUSINESS/ ADMINISTRATIVE SER,"110,250.00"
Cote D'Ivoire,ADIABOUAH AMBROISE,BUSINESS/ ADMINISTRATIVE SER,"65,792.19"
Cote D'Ivoire,GARAGE SAM,BUSINESS/ ADMINISTRATIVE SER,"57,557.15"
Cote D'Ivoire,INTERNATIONAL VOYAGES,MEETING/TRAVEL/ FOOD SER,"54,563.97"
Cote D'Ivoire,NSIA-CÔTE D'IVOIRE,INSURANCE SERVICES,"36,534.92"
Cote D'Ivoire,OUALLO KOUADIO HILAIRE,MAINTENANCE/ CONSTRUCTION SER,"32,990.89"
Cote D'Ivoire,VIGASSISTANCE,SECURITY/ SAFETY SERVICES,"43,693.99"
Croatia,APOSTERIORI SAVJETOVANJA d.o.o.,BUSINESS/ ADMINISTRATIVE SER,"34,816.25"
Croatia,Ipsos Puls d.o.o.,BUSINESS/ ADMINISTRATIVE SER,"37,330.75"
Denmark,BALTIC CONTROL LTD AARHUS,INSPECTION SERVICES,"603,775.00"
Denmark,DANIMEX COMMUNICATION,TRANSPORT SUPPORT,"130,157.50"
Denmark,Danish Refugee Council,FINANCIAL SERVICES,"39,971.00"
Denmark,DANISH REFUGEE COUNCIL - DRC,BUSINESS/ ADMINISTRATIVE SER,"147,251.44"
Denmark,DANISH REFUGEE COUNCIL - DRC,FINANCIAL SERVICES,"113,759.82"
Denmark,DANOFFICE PLC,CARGO/PASSENGER TRANSPORT,"38,720.64"
Denmark,DANOFFICE PLC,TRANSPORT SUPPORT,"297,007.29"
Denmark,DANZAS SA / DHL FREIGHT,TRANSPORT SUPPORT,"49,181.83"
Denmark,KUEHNE AND NAGEL A/S,CARGO/PASSENGER TRANSPORT,"594,544.75"
Denmark,KUEHNE AND NAGEL A/S,CHARTERS,"3,239,250.00"
Denmark,KUEHNE AND NAGEL A/S,STORAGE/PACKING/HANDLING,"81,597.26"
Denmark,KUEHNE AND NAGEL A/S,TRANSPORT SUPPORT,"8,937,849.57"
Denmark,NORDIC APPROACH K/S,BUSINESS/ ADMINISTRATIVE SER,"44,500.00"
Denmark,PLANSON EUROPE,TRANSPORT SUPPORT,"125,330.70"
Denmark,UNICEF SUPPLY DIVISION,TRANSPORT SUPPORT,"33,007.69"
Denmark,UNOPS,EDUCATION/ TRAINING SERVICES,"83,478.00"
Djibouti,AGS - AGENCE GENERALE DE SERVICE,SECURITY/ SAFETY SERVICES,"42,486.95"
Djibouti,Ahmed ABDOUL BASSET,BUSINESS/ ADMINISTRATIVE SER,"40,677.96"
Djibouti,ELECTRICITE DE DJIBOUTI,UTILITIES,"37,799.70"
Djibouti,ENTREPRISE DUR-DUR,HEALTHCARE SERVICES,"39,830.51"
Djibouti,ENTREPRISE EGECO,MAINTENANCE/ CONSTRUCTION SER,"38,449.51"
Djibouti,ENTREPRISE MACHA-ALLAH,MAINTENANCE/ CONSTRUCTION SER,"62,022.60"
Djibouti,LOGISTICS SERVICES SARL,STORAGE/PACKING/HANDLING,"242,000.00"
Djibouti,LOGISTICS SERVICES SARL,TRANSPORT SUPPORT,"33,388.72"
Djibouti,RAGUEB TRAVEL AGENCY,TRANSPORT SUPPORT,"63,688.13"
Ecuador,"BENAVIDES PALADINES, Angel Bolivar",MAINTENANCE/ CONSTRUCTION SER,"33,744.13"
Ecuador,G4S SECURITY SERVICES CIA. LTDA.,SECURITY/ SAFETY SERVICES,"66,989.00"
Ecuador,MICELLE CÍA. LTDA.,FINANCIAL SERVICES,"33,800.00"
Ecuador,"MUECES ENRIQUEZ, Ramiro",MAINTENANCE/ CONSTRUCTION SER,"77,858.33"
Ecuador,UNDP ECUADOR,BUSINESS/ ADMINISTRATIVE SER,"32,114.45"
Egypt,Abou El Abbas Mohamed Tawfik Farag,BUSINESS/ ADMINISTRATIVE SER,"45,000.00"
Egypt,SAATCHI & SAATCHI,ADVERTISING/ INFORMATION SER,"149,210.00"
Egypt,Z OVERSEAS FOR SECURITY & SERV,SECURITY/ SAFETY SERVICES,"77,445.93"
Ethiopia,AFRICAN HUMANITARIAN AID & DEV.,MAINTENANCE/ CONSTRUCTION SER,"70,995.12"
Ethiopia,AGH-HOUSING ADMINISTRATION DEPT,BUSINESS/ ADMINISTRATIVE SER,"47,003.94"
Ethiopia,AL-YUSUF GENERAL CONTRACTOR,MAINTENANCE/ CONSTRUCTION SER,"126,536.63"
Ethiopia,ASEFA GURMESA GENERAL CONTRACTOR,MAINTENANCE/ CONSTRUCTION SER,"132,639.28"
Ethiopia,Atlantic Fright Transport Owners Associa,TRANSPORT SUPPORT,"180,592.66"
Ethiopia,BEE FREIGHT TRANSPORT ASSOCIATION,TRANSPORT SUPPORT,"216,676.74"
Ethiopia,DEEH BUILDING CONSTRUCTION,MAINTENANCE/ CONSTRUCTION SER,"31,751.33"
Ethiopia,ETC Bole Michael Area Office,TELECOMS SERVICES,"30,543.90"
Ethiopia,FANOS TRANSPORT ASSOCIATION,TRANSPORT SUPPORT,"37,884.76"
Ethiopia,FILTU CONSTRUCTION COMPANY,MAINTENANCE/ CONSTRUCTION SER,"92,616.37"
Ethiopia,FILTU CONSTRUCTION COMPANY,TRANSPORT SUPPORT,"446,882.84"
Ethiopia,FLAMINGO PRINTING PRESS PLC,PHOTO/ GRAPHIC/ DESIGN SER,"33,755.59"
Ethiopia,ISAAC ABDULLAHI,BUSINESS/ ADMINISTRATIVE SER,"84,000.00"
Ethiopia,MIJA BUILDING CONTTACTOR,MAINTENANCE/ CONSTRUCTION SER,"188,075.03"
Ethiopia,Nib Insurance Company (s.co),INSURANCE SERVICES,"40,453.08"
Ethiopia,ORBIT ENGINEERING AND CONSTRUCTION PLC,MAINTENANCE/ CONSTRUCTION SER,"32,458.21"
Ethiopia,OSSREA,BUSINESS/ ADMINISTRATIVE SER,"60,000.00"
Ethiopia,Packtra PLC,TRANSPORT SUPPORT,"311,302.81"
Ethiopia,Safe Way Building Contractor,MAINTENANCE/ CONSTRUCTION SER,"81,511.84"
Ethiopia,SAHLEMARIAM ZERGAW BUILDING CONTRACTOR,MAINTENANCE/ CONSTRUCTION SER,"76,994.11"
Ethiopia,Samuel Getachew Building Contractor,MAINTENANCE/ CONSTRUCTION SER,"194,431.63"
Ethiopia,SOLOMON ABIYE BUILDING CONTRACTOR,MAINTENANCE/ CONSTRUCTION SER,"88,958.49"
Ethiopia,SOMALI REGION GUARD LIMITED ASSOCATION,SECURITY/ SAFETY SERVICES,"53,404.74"
Ethiopia,Tadesse Hailu Building contractor,MAINTENANCE/ CONSTRUCTION SER,"67,969.63"
Ethiopia,TARGET BUSINESS CONSULTANTS PLC,BUSINESS/ ADMINISTRATIVE SER,"62,537.33"
Ethiopia,TSEHAY BERKI CONSTRUCTION UNITED ASSOCIA,MAINTENANCE/ CONSTRUCTION SER,"121,585.00"
Ethiopia,UN ECONOMIC COMMISSION FOR AFRICA,BUSINESS/ ADMINISTRATIVE SER,"98,935.09"
Ethiopia,UNITED BROTHERS PLC,SECURITY/ SAFETY SERVICES,"242,134.48"
Ethiopia,Woldu Hiluf WOLDEKIDAN,BUSINESS/ ADMINISTRATIVE SER,"81,430.97"
Finland,NAPS SYSTEMS OY,TRANSPORT SUPPORT,"87,792.97"
France,A.D.T. INTERNATIONAL,WRITING/TRANSLATION/ INTERPRET,"54,028.68"
France,AFIAA,BUSINESS/ ADMINISTRATIVE SER,"155,452.02"
France,ATLAS SECURITE,SECURITY/ SAFETY SERVICES,"42,208.10"
France,CPS - CFAO group,TRANSPORT SUPPORT,"80,935.18"
France,GESIP,BUSINESS/ ADMINISTRATIVE SER,"94,940.89"
France,"HUMANITAED CONSULTING, LLC",EDUCATION/ TRAINING SERVICES,"36,842.11"
France,MAGNUM PHOTOS,BUSINESS/ ADMINISTRATIVE SER,"98,793.84"
France,MEDIAVISION ET JEAN MINEUR,BUSINESS/ ADMINISTRATIVE SER,"89,716.89"
France,MELBOURNE IT CBS SAS,SOFTWARE,"30,740.24"
Gabon,AGENCES N 1,BUSINESS/ ADMINISTRATIVE SER,"49,332.24"
Gabon,PRIMA SERVICES,SECURITY/ SAFETY SERVICES,"48,661.09"
Gambia,SHYBEN A. MADI & SONS LIMITED,STORAGE/PACKING/HANDLING,"62,482.76"
Georgia,4X4 LTD,BUSINESS/ ADMINISTRATIVE SER,"47,919.31"
Georgia,BUSINESS CENTRE SABURTALO LTD,BUSINESS/ ADMINISTRATIVE SER,"144,000.00"
Georgia,LTD FENILI,MAINTENANCE/ CONSTRUCTION SER,"32,470.11"
Georgia,MAGTICOM,TELECOMS SERVICES,"49,483.21"
Georgia,RADIANT LTD,MAINTENANCE/ CONSTRUCTION SER,"62,981.37"
Georgia,UNDP TBILISI GEORGIA,BUSINESS/ ADMINISTRATIVE SER,"46,873.40"
Georgia,UNHCR SPECIAL ACCOUNT,FINANCIAL SERVICES,"160,504.37"
Georgia,VIA TRAVEL LTD,MEETING/TRAVEL/ FOOD SER,"39,347.88"
Germany,Aachen Muenchener Lebensversicherung AG,BUSINESS/ ADMINISTRATIVE SER,"74,008.76"
Germany,Aachen Muenchener Lebensversicherung AG,UTILITIES,"38,276.74"
Germany,Asadullah Rahimi,BUSINESS/ ADMINISTRATIVE SER,"66,000.00"
Germany,ASC SOFTWARE CONSULTANTS GMBH,COMPUTER SERVICES,"351,838.23"
Germany,DIGITAL PUBLISHING AG,EDUCATION/ TRAINING SERVICES,"46,500.00"
Germany,"GTZ, FEDERAL REPUBLIC OF GERMANY(GTZ)PO",HEALTHCARE SERVICES,"80,660.49"
Germany,net4media solutions GmbH,BUSINESS/ ADMINISTRATIVE SER,"33,569.13"
Ghana,AGNES GERTRUDE OSEI,BUSINESS/ ADMINISTRATIVE SER,"75,600.00"
Ghana,CHRIS-AUDIE COMPANY LIMITED,EDUCATION/ TRAINING SERVICES,"66,882.26"
Ghana,PIONEER P. AWARENESS ENT.,EDUCATION/ TRAINING SERVICES,"70,401.20"
Ghana,PRICEWATERHOUSECOOPERS,FINANCIAL SERVICES,"38,288.54"
Ghana,SUNLIFE TRAVEL & TOURS LTD,CARGO/PASSENGER TRANSPORT,"38,319.26"
Ghana,UNIVERSAL CYBERLINKS,COMPUTER SERVICES,"177,317.50"
Ghana,UNIVERSAL CYBERLINKS,TELECOMS SERVICES,"87,920.00"
Ghana,Universal CyberLinks Limited,COMPUTER SERVICES,"41,000.00"
UNHCR Continued,,,
